# time model 
2455857.704816 -5.040934 
2455858.636113 -6.039832 
2455859.567411 -7.230700 
2455860.498709 -8.001324 
2455861.430007 -7.663529 
2455862.361305 -5.821052 
2455863.292603 -2.700390 
2455864.223901 0.788409 
2455865.155198 3.370420 
2455866.086496 3.982366 
2455867.017794 2.301336 
2455867.949092 -1.079218 
2455868.880390 -4.932568 
2455869.811688 -7.979109 
2455870.742985 -9.441267 
2455871.674283 -9.292985 
2455872.605581 -8.123737 
2455873.536879 -6.749681 
2455874.468177 -5.801942 
2455875.399475 -5.477030 
2455876.330773 -5.517015 
2455877.262070 -5.385918 
2455878.193368 -4.559835 
2455879.124666 -2.828847 
2455880.055964 -0.492056 
2455880.987262 1.671162 
2455881.918560 2.705105 
2455882.849858 1.967504 
2455883.781155 -0.433254 
2455884.712453 -3.532383 
2455885.643751 -5.873256 
2455886.575049 -6.212245 
2455887.506347 -4.200804 
2455888.437645 -0.651941 
2455889.368943 2.786265 
2455890.300240 4.392422 
2455891.231538 3.168103 
2455892.162836 -0.734317 
2455893.094134 -6.130783 
2455894.025432 -11.355535 
2455894.956730 -14.939316 
2455895.888027 -16.114574 
2455896.819325 -14.984982 
2455897.750623 -12.359194 
2455898.681921 -9.355258 
2455899.613219 -6.926847 
2455900.544517 -5.476951 
2455901.475815 -4.716449 
2455902.407112 -3.861004 
2455903.338410 -2.116447 
2455904.269708 0.773098 
2455905.201006 4.232460 
2455906.132304 7.042268 
2455907.063602 7.961992 
2455907.994900 6.457499 
2455908.926197 3.093861 
2455909.857495 -0.673840 
2455910.788793 -3.220053 
2455911.720091 -3.573799 
2455912.651389 -1.885534 
2455913.582687 0.699022 
2455914.513984 2.639828 
2455915.445282 2.717649 
2455916.376580 0.506396 
2455917.307878 -3.553444 
2455918.239176 -8.408523 
2455919.170474 -12.792808 
2455920.101772 -15.621585 
2455921.033069 -16.300131 
2455921.964367 -14.895782 
2455922.895665 -12.105308 
2455923.826963 -8.968348 
2455924.758261 -6.390266 
2455925.689559 -4.693669 
2455926.620857 -3.478278 
2455927.552154 -1.930922 
2455928.483452 0.560009 
2455929.414750 3.871963 
2455930.346048 7.077386 
2455931.277346 8.927688 
2455932.208644 8.603094 
2455933.139941 6.240060 
2455934.071239 2.887722 
2455935.002537 -0.070456 
2455935.933835 -1.643632 
2455936.865133 -1.658061 
2455937.796431 -0.676881 
2455938.727729 0.432250 
2455939.659026 0.939425 
2455940.590324 0.454211 
2455941.521622 -1.109721 
2455942.452920 -3.624165 
2455943.384218 -6.746009 
2455944.315516 -9.870220 
2455945.246814 -12.207409 
2455946.178111 -13.078165 
2455947.109409 -12.288418 
2455948.040707 -10.292642 
2455948.972005 -7.945969 
2455949.903303 -5.955172 
