# time model 
59324.021436 0.330735 
59324.053218 0.327032 
59324.085000 0.323326 
59324.116782 0.319618 
59324.148564 0.315908 
59324.180346 0.312196 
59324.212128 0.308481 
59324.243910 0.304764 
59324.275692 0.301045 
59324.307474 0.297323 
59324.339256 0.293600 
59324.371038 0.289874 
59324.402820 0.286146 
59324.434602 0.282416 
59324.466384 0.278684 
59324.498166 0.274950 
59324.529948 0.271214 
59324.561730 0.267476 
59324.593512 0.263735 
59324.625294 0.259993 
59324.657076 0.256249 
59324.688858 0.252503 
59324.720640 0.248756 
59324.752422 0.245006 
59324.784204 0.241254 
59324.815986 0.237501 
59324.847768 0.233746 
59324.879550 0.229989 
59324.911332 0.226231 
59324.943114 0.222470 
59324.974896 0.218708 
59325.006678 0.214945 
59325.038460 0.211179 
59325.070242 0.207413 
59325.102024 0.203644 
59325.133806 0.199874 
59325.165588 0.196103 
59325.197370 0.192330 
59325.229152 0.188555 
59325.260933 0.184779 
59325.292715 0.181002 
59325.324497 0.177223 
59325.356279 0.173443 
59325.388061 0.169662 
59325.419843 0.165879 
59325.451625 0.162095 
59325.483407 0.158309 
59325.515189 0.154523 
59325.546971 0.150735 
59325.578753 0.146946 
59325.610535 0.143156 
59325.642317 0.139365 
59325.674099 0.135572 
59325.705881 0.131779 
59325.737663 0.127984 
59325.769445 0.124188 
59325.801227 0.120392 
59325.833009 0.116594 
59325.864791 0.112795 
59325.896573 0.108996 
59325.928355 0.105195 
59325.960137 0.101394 
59325.991919 0.097592 
59326.023701 0.093789 
59326.055483 0.089985 
59326.087265 0.086180 
59326.119047 0.082375 
59326.150829 0.078569 
59326.182611 0.074762 
59326.214393 0.070955 
59326.246175 0.067146 
59326.277957 0.063338 
59326.309739 0.059528 
59326.341521 0.055718 
59326.373303 0.051908 
59326.405085 0.048097 
59326.436867 0.044286 
59326.468649 0.040474 
59326.500431 0.036661 
59326.532213 0.032848 
59326.563995 0.029035 
59326.595777 0.025222 
59326.627559 0.021408 
59326.659341 0.017593 
59326.691123 0.013779 
59326.722905 0.009964 
59326.754687 0.006149 
59326.786469 0.002334 
59326.818251 -0.001481 
59326.850033 -0.005297 
59326.881815 -0.009112 
59326.913597 -0.012928 
59326.945379 -0.016744 
59326.977161 -0.020560 
59327.008943 -0.024376 
59327.040725 -0.028192 
59327.072507 -0.032008 
59327.104289 -0.035823 
59327.136071 -0.039639 
